,Unnamed: 0,batsman,bowler,batsman_runs,total_runs,dismissals,balls,strike_rate,economy,bowler_strike_rate,bowler_average,metric
15612,129548,SN Khan,STR Binny,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0
15613,129550,SN Khan,PV Tambe,19.0,19.0,0.1,7.0,271.42857142857144,16.285714285714285,70.0,190.0,2.8932060012100864
15614,129555,SN Khan,JP Faulkner,6.0,6.0,0.1,3.0,200.0,12.0,30.0,60.0,0.6732113687026239
15615,129562,SN Khan,SR Watson,10.0,11.0,0.1,5.0,200.0,13.2,50.0,110.0,1.2342208426214771
15616,129565,D Wiese,SR Watson,2.0,2.0,0.1,2.0,100.0,6.0,20.0,20.0,0.11220189478377063
15617,129573,D Wiese,PV Tambe,1.0,1.0,0.1,1.0,100.0,6.0,10.0,10.0,0.056100947391885314
15618,129576,D Wiese,DS Kulkarni,8.0,9.0,1.0,6.0,133.33333333333334,9.0,6.0,9.0,0.06732113687026231
15619,129582,SN Khan,DS Kulkarni,4.0,4.0,0.1,1.0,400.0,24.0,10.0,40.0,0.8976151582701652
15620,129583,HV Patel,TG Southee,6.0,7.0,0.1,2.0,300.0,21.0,20.0,70.0,1.178119895229592
15621,129585,SN Khan,TG Southee,4.0,4.0,0.1,3.0,133.33333333333334,8.0,30.0,40.0,0.2992050527567217
15622,129633,DR Smith,AD Russell,7.0,12.0,0.1,9.0,77.77777777777777,8.0,90.0,120.0,0.5236088423242631
15623,129644,F du Plessis,AD Russell,8.0,10.0,0.1,9.0,88.88888888888889,6.666666666666667,90.0,100.0,0.4986750879278696
15624,129709,R Ashwin,GB Hogg,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0
15625,129789,SA Yadav,MM Sharma,8.0,8.0,1.0,6.0,133.33333333333334,8.0,6.0,8.0,0.059841010551344276
15626,129793,RN ten Doeschate,MM Sharma,3.0,3.0,0.1,5.0,60.0,3.6,50.0,30.0,0.10098170530539352
15627,129797,RN ten Doeschate,SK Raina,1.0,1.0,0.1,4.0,25.0,1.5,40.0,10.0,0.0140252368479713
15628,129809,RN ten Doeschate,DJ Bravo,20.0,21.0,0.1,12.0,166.66666666666666,10.5,120.0,210.0,1.9635331587159865
15629,129815,RN ten Doeschate,A Nehra,13.0,13.0,0.1,6.0,216.66666666666666,13.0,60.0,130.0,1.5801766848714367
15630,129820,PJ Cummins,A Nehra,0.0,1.0,0.1,1.0,0.0,6.0,10.0,10.0,0.0
15631,129821,PJ Cummins,DJ Bravo,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
15632,129831,UT Yadav,A Nehra,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
15633,129832,GB Hogg,A Nehra,2.0,2.0,0.1,1.0,200.0,12.0,10.0,20.0,0.22440378956754126
15634,129860,GJ Bailey,NM Coulter-Nile,12.0,12.0,0.1,13.0,92.3076923076923,5.538461538461538,130.0,120.0,0.6214258788024221
15635,129862,DA Miller,NM Coulter-Nile,2.0,4.0,1.0,6.0,33.333333333333336,4.0,6.0,4.0,0.0074801263189179235
15636,129889,NLTC Perera,JP Duminy,2.0,2.0,0.1,3.0,66.66666666666667,4.0,30.0,20.0,0.07480126318918034
15637,129894,NLTC Perera,NM Coulter-Nile,1.0,1.0,1.0,4.0,25.0,1.5,4.0,1.0,0.0014025236847970968
15638,129899,AR Patel,NM Coulter-Nile,1.0,1.0,1.0,2.0,50.0,3.0,2.0,1.0,0.0028050473695941935
15639,129912,AR Patel,AD Mathews,6.0,7.0,0.1,10.0,60.0,4.2,100.0,70.0,0.23562397904591836
15640,129916,DA Miller,AD Mathews,12.0,12.0,0.1,9.0,133.33333333333334,8.0,90.0,120.0,0.8976151582701652
15641,129952,SN Thakur,NM Coulter-Nile,5.0,5.0,0.1,3.0,166.66666666666666,10.0,30.0,50.0,0.46750789493237765
15642,129956,Anureet Singh,Imran Tahir,8.0,8.0,0.1,3.0,266.6666666666667,16.0,30.0,80.0,1.1968202110268868
15643,129957,SN Thakur,Imran Tahir,2.0,2.0,0.1,3.0,66.66666666666667,4.0,30.0,20.0,0.07480126318918034
15644,129981,SS Iyer,Anureet Singh,12.0,12.0,0.1,10.0,120.0,7.2,100.0,120.0,0.8078536424431487
15645,130000,SS Iyer,NLTC Perera,10.0,10.0,0.1,6.0,166.66666666666666,10.0,60.0,100.0,0.9350157898647553
15646,130013,MA Agarwal,SN Thakur,16.0,18.0,0.1,10.0,160.0,10.8,100.0,180.0,1.6157072848862977
15647,130045,SS Tiwary,AR Patel,5.0,6.0,0.1,5.0,100.0,7.2,50.0,60.0,0.33660568435131194
15648,130051,LMP Simmons,TG Southee,8.0,8.0,0.1,8.0,100.0,6.0,80.0,80.0,0.4488075791350826
15649,130070,LMP Simmons,J Theron,2.0,3.0,0.1,3.0,66.66666666666667,6.0,30.0,30.0,0.11220189478377063
15650,130083,LMP Simmons,SR Watson,12.0,13.0,0.1,7.0,171.42857142857142,11.142857142857142,70.0,130.0,1.2502496847334443
15651,130084,UBT Chand,SR Watson,4.0,4.0,0.1,5.0,80.0,4.8,50.0,40.0,0.179523031654033
15652,130089,UBT Chand,STR Binny,3.0,3.0,0.1,3.0,100.0,6.0,30.0,30.0,0.16830284217565594
15653,130095,UBT Chand,Ankit Sharma,6.0,6.0,0.1,3.0,200.0,12.0,30.0,60.0,0.6732113687026239
15654,130114,RG Sharma,TG Southee,7.0,7.0,0.1,4.0,175.0,10.5,40.0,70.0,0.6872366055505953
15655,130126,AT Rayudu,J Theron,17.0,17.0,0.1,9.0,188.88888888888889,11.333333333333334,90.0,170.0,1.8014637551394288
15656,130150,KA Pollard,J Theron,8.0,10.0,1.0,7.0,114.28571428571429,8.571428571428571,7.0,10.0,0.06411536844786891
15657,130164,AT Rayudu,TG Southee,15.0,15.0,0.1,5.0,300.0,18.0,50.0,150.0,2.52454263263484
15658,130178,SR Watson,MJ McClenaghan,9.0,10.0,0.1,7.0,128.57142857142858,8.571428571428571,70.0,100.0,0.7212978950385256
15659,130203,SR Watson,J Suchith,11.0,14.0,1.0,12.0,91.66666666666667,7.0,12.0,14.0,0.07199621581958615
15660,130219,SV Samson,J Suchith,16.0,16.0,0.1,8.0,200.0,12.0,80.0,160.0,1.7952303165403305
15661,130293,TG Southee,SL Malinga,4.0,4.0,0.1,3.0,133.33333333333334,8.0,30.0,40.0,0.2992050527567217
15662,130297,TG Southee,R Vinay Kumar,2.0,2.0,0.1,2.0,100.0,6.0,20.0,20.0,0.11220189478377063
15663,130303,J Theron,R Vinay Kumar,1.0,1.0,0.1,1.0,100.0,6.0,10.0,10.0,0.056100947391885314
15664,130325,G Gambhir,D Wiese,5.0,5.0,1.0,4.0,125.0,7.5,4.0,5.0,0.03506309211992831
15665,130326,RV Uthappa,D Wiese,1.0,1.0,0.1,1.0,100.0,6.0,10.0,10.0,0.056100947391885314
15666,130330,AD Russell,D Wiese,12.0,12.0,0.1,5.0,240.0,14.4,50.0,120.0,1.6157072848862977
15667,130331,AD Russell,YS Chahal,36.0,46.0,1.0,25.0,144.0,11.04,25.0,46.0,0.37161267552384836
15668,130349,RN ten Doeschate,D Wiese,2.0,2.0,0.1,2.0,100.0,6.0,20.0,20.0,0.11220189478377063
15669,130355,RN ten Doeschate,HV Patel,10.0,10.0,0.1,3.0,333.3333333333333,20.0,30.0,100.0,1.8700315797295106
15670,130362,YK Pathan,MA Starc,5.0,7.0,0.1,5.0,100.0,8.4,50.0,70.0,0.3927066317431973
15671,130402,Mandeep Singh,GB Hogg,8.0,8.0,0.1,4.0,200.0,12.0,40.0,80.0,0.8976151582701652
15672,130414,Mandeep Singh,AD Russell,16.0,16.0,0.1,5.0,320.0,19.2,50.0,160.0,2.8723685064645292
15673,130416,D Wiese,AD Russell,5.0,6.0,0.1,5.0,100.0,7.2,50.0,60.0,0.33660568435131194
15674,130421,D Wiese,UT Yadav,4.0,4.0,0.1,3.0,133.33333333333334,8.0,30.0,40.0,0.2992050527567217
15675,130456,DA Warner,RG More,10.0,10.0,0.1,4.0,250.0,15.0,40.0,100.0,1.4025236847971334
15676,130458,S Dhawan,RG More,5.0,5.0,0.1,2.0,250.0,15.0,20.0,50.0,0.7012618423985666
15677,130482,MC Henriques,SK Raina,13.0,13.0,0.1,5.0,260.0,15.6,50.0,130.0,1.8962120218457241
15678,130487,MC Henriques,P Negi,6.0,6.0,1.0,4.0,150.0,9.0,4.0,6.0,0.050490852652696705
15679,130500,EJG Morgan,P Negi,7.0,7.0,0.1,3.0,233.33333333333334,14.0,30.0,70.0,0.9163154740674603
15680,130524,EJG Morgan,RG More,1.0,1.0,0.1,2.0,50.0,3.0,20.0,10.0,0.0280504736959426
15681,130525,NV Ojha,RG More,11.0,12.0,0.1,5.0,220.0,14.4,50.0,120.0,1.4810650111457728
15682,130535,EJG Morgan,A Nehra,1.0,1.0,0.1,1.0,100.0,6.0,10.0,10.0,0.056100947391885314
15683,130540,GH Vihari,DJ Bravo,6.0,6.0,1.0,4.0,150.0,9.0,4.0,6.0,0.050490852652696705
15684,130587,F du Plessis,MC Henriques,19.0,20.0,1.0,15.0,126.66666666666667,8.0,15.0,20.0,0.14212240005944277
15685,130590,SK Raina,MC Henriques,11.0,11.0,1.0,13.0,84.61538461538461,5.076923076923077,13.0,11.0,0.05221703564937019
15686,130619,F du Plessis,TA Boult,6.0,6.0,0.1,3.0,200.0,12.0,30.0,60.0,0.6732113687026239
15687,130635,DJ Bravo,A Ashish Reddy,3.0,3.0,0.1,3.0,100.0,6.0,30.0,30.0,0.16830284217565594
15688,130636,DJ Bravo,MC Henriques,5.0,8.0,0.1,10.0,50.0,4.8,100.0,80.0,0.22440378956754126
15689,130639,P Negi,MC Henriques,0.0,0.0,0.1,3.0,0.0,0.0,30.0,0.0,0.0
15690,130643,P Negi,A Ashish Reddy,12.0,12.0,0.1,4.0,300.0,18.0,40.0,120.0,2.019634106107872
15691,130648,P Negi,P Kumar,5.0,5.0,0.1,6.0,83.33333333333333,5.0,60.0,50.0,0.23375394746618877
15692,130654,DJ Bravo,B Kumar,13.0,14.0,1.0,9.0,144.44444444444446,9.333333333333334,9.0,14.0,0.11344858250359025
15693,130656,P Negi,B Kumar,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
15694,130660,RA Jadeja,TA Boult,9.0,10.0,0.1,8.0,112.5,7.5,80.0,100.0,0.63113565815871
15695,130661,DJ Bravo,TA Boult,18.0,18.0,0.1,7.0,257.14285714285717,15.428571428571429,70.0,180.0,2.5966724221386923
15696,130685,LMP Simmons,Anureet Singh,11.0,12.0,1.0,12.0,91.66666666666667,6.0,12.0,12.0,0.06171104213107381
15697,130703,LMP Simmons,MG Johnson,4.0,4.0,0.1,8.0,50.0,3.0,80.0,40.0,0.11220189478377063
15698,130715,PA Patel,Karanveer Singh,8.0,8.0,1.0,8.0,100.0,6.0,8.0,8.0,0.04488075791350821
15699,130718,LMP Simmons,Karanveer Singh,18.0,19.0,0.1,12.0,150.0,9.5,120.0,190.0,1.5988770006687316
15700,130733,PA Patel,M Vijay,5.0,5.0,0.1,3.0,166.66666666666666,10.0,30.0,50.0,0.46750789493237765
15701,130734,LMP Simmons,M Vijay,7.0,7.0,0.1,3.0,233.33333333333334,14.0,30.0,70.0,0.9163154740674603
15702,130763,RG Sharma,Karanveer Singh,4.0,4.0,0.1,4.0,100.0,6.0,40.0,40.0,0.22440378956754126
15703,130775,RG Sharma,Anureet Singh,9.0,10.0,0.1,7.0,128.57142857142858,8.571428571428571,70.0,100.0,0.7212978950385256
15704,130794,KA Pollard,Anureet Singh,4.0,5.0,0.1,5.0,80.0,6.0,50.0,50.0,0.22440378956754126
15705,130801,M Vijay,MJ McClenaghan,38.0,41.0,0.1,26.0,146.15384615384616,9.461538461538462,260.0,410.0,3.3617413860214365
15706,130802,V Sehwag,MJ McClenaghan,2.0,6.0,0.1,4.0,50.0,9.0,40.0,60.0,0.16830284217565594
15707,130825,GJ Maxwell,R Vinay Kumar,4.0,4.0,0.1,1.0,400.0,24.0,10.0,40.0,0.8976151582701652
15708,130893,GJ Bailey,MJ McClenaghan,5.0,5.0,0.1,4.0,125.0,7.5,40.0,50.0,0.3506309211992833
15709,130895,DA Miller,MJ McClenaghan,8.0,12.0,0.1,12.0,66.66666666666667,6.0,120.0,120.0,0.4488075791350825
15710,130931,SR Watson,GS Sandhu,1.0,1.0,0.1,1.0,100.0,6.0,10.0,10.0,0.056100947391885314
15711,130932,AM Rahane,GS Sandhu,21.0,21.0,0.1,12.0,175.0,10.5,120.0,210.0,2.0617098166517858
15712,130946,SR Watson,NM Coulter-Nile,6.0,6.0,0.1,6.0,100.0,6.0,60.0,60.0,0.3366056843513119
15713,130968,KK Nair,AD Mathews,10.0,11.0,0.1,9.0,111.11111111111111,7.333333333333333,90.0,110.0,0.6856782459008206
15714,130994,KK Nair,GS Sandhu,19.0,19.0,0.1,8.0,237.5,14.25,80.0,190.0,2.5315552510588257
15715,131034,KK Nair,Z Khan,1.0,1.0,0.1,2.0,50.0,3.0,20.0,10.0,0.0280504736959426
15716,131045,JP Faulkner,GS Sandhu,8.0,8.0,0.1,3.0,266.6666666666667,16.0,30.0,80.0,1.1968202110268868
15717,131060,MA Agarwal,STR Binny,6.0,6.0,1.0,3.0,200.0,12.0,3.0,6.0,0.06732113687026231
15718,131135,KM Jadhav,STR Binny,4.0,5.0,0.1,4.0,100.0,7.5,40.0,50.0,0.2805047369594266
15719,131152,SS Tiwary,TG Southee,25.0,28.0,0.1,17.0,147.05882352941177,9.882352941176471,170.0,280.0,2.3100390102541017
15720,131165,NM Coulter-Nile,DS Kulkarni,6.0,8.0,1.0,4.0,150.0,12.0,4.0,8.0,0.06732113687026231
15721,131173,A Mishra,TG Southee,1.0,1.0,0.1,2.0,50.0,3.0,20.0,10.0,0.0280504736959426
15722,131201,BB McCullum,D Wiese,4.0,4.0,1.0,4.0,100.0,6.0,4.0,4.0,0.022440378956754103
15723,131222,F du Plessis,HV Patel,3.0,3.0,1.0,7.0,42.857142857142854,2.5714285714285716,7.0,3.0,0.007212978950385196
15724,131288,P Negi,YS Chahal,7.0,7.0,0.1,2.0,350.0,21.0,20.0,70.0,1.3744732111011908
15725,131294,P Negi,D Wiese,5.0,5.0,0.1,4.0,125.0,7.5,40.0,50.0,0.3506309211992833
15726,131297,P Negi,MA Starc,2.0,3.0,1.0,4.0,50.0,4.5,4.0,3.0,0.008415142108782803
15727,131304,NJ Maddinson,IC Pandey,4.0,4.0,1.0,7.0,57.142857142857146,3.4285714285714284,7.0,4.0,0.012823073689573805
15728,131391,SN Khan,A Nehra,3.0,3.0,1.0,6.0,50.0,3.0,6.0,3.0,0.008415142108782803
15729,131395,SN Khan,DJ Bravo,14.0,14.0,1.0,9.0,155.55555555555554,9.333333333333334,9.0,14.0,0.12217539654232806
15730,131420,Iqbal Abdulla,DJ Bravo,16.0,16.0,1.0,13.0,123.07692307692308,7.384615384615385,13.0,16.0,0.11047571178709725
15731,131502,RN ten Doeschate,Bipul Sharma,2.0,2.0,0.1,2.0,100.0,6.0,20.0,20.0,0.11220189478377063
15732,131507,RN ten Doeschate,MC Henriques,3.0,3.0,1.0,3.0,100.0,6.0,3.0,3.0,0.016830284217565494
15733,131522,J Botha,MC Henriques,2.0,2.0,0.1,2.0,100.0,6.0,20.0,20.0,0.11220189478377063
15734,131527,J Botha,B Kumar,6.0,6.0,1.0,2.0,300.0,18.0,2.0,6.0,0.10098170530539352
15735,131538,PP Chawla,B Kumar,2.0,2.0,0.1,2.0,100.0,6.0,20.0,20.0,0.11220189478377063
15736,131564,MC Henriques,J Botha,4.0,4.0,0.1,4.0,100.0,6.0,40.0,40.0,0.22440378956754126
15737,131570,MC Henriques,GB Hogg,3.0,3.0,1.0,5.0,60.0,3.6,5.0,3.0,0.010098170530539297
15738,131575,EJG Morgan,GB Hogg,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0
15739,131582,EJG Morgan,YK Pathan,1.0,1.0,0.1,1.0,100.0,6.0,10.0,10.0,0.056100947391885314
15740,131591,MC Henriques,PP Chawla,7.0,7.0,0.1,9.0,77.77777777777777,4.666666666666667,90.0,70.0,0.3054384913558201
15741,131595,MC Henriques,RN ten Doeschate,2.0,2.0,0.1,3.0,66.66666666666667,4.0,30.0,20.0,0.07480126318918034
15742,131596,GH Vihari,RN ten Doeschate,1.0,2.0,0.1,3.0,33.333333333333336,4.0,30.0,20.0,0.03740063159459017
15743,131607,GH Vihari,GB Hogg,2.0,2.0,0.1,4.0,50.0,3.0,40.0,20.0,0.056100947391885314
15744,131617,Bipul Sharma,PP Chawla,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0
15745,131632,KV Sharma,GB Hogg,4.0,4.0,0.1,5.0,80.0,4.8,50.0,40.0,0.179523031654033
15746,131633,P Kumar,GB Hogg,7.0,7.0,0.1,6.0,116.66666666666667,7.0,60.0,70.0,0.4581577370337301
15747,131637,KV Sharma,J Botha,22.0,23.0,1.0,10.0,220.0,13.8,10.0,23.0,0.2838707938029397
15748,131639,P Kumar,J Botha,2.0,2.0,0.1,3.0,66.66666666666667,4.0,30.0,20.0,0.07480126318918034
15749,131656,B Kumar,UT Yadav,11.0,11.0,0.1,3.0,366.6666666666667,22.0,30.0,110.0,2.262738211472708
15750,131662,P Kumar,AD Russell,0.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0
15751,131666,DW Steyn,AD Russell,1.0,1.0,0.1,1.0,100.0,6.0,10.0,10.0,0.056100947391885314
15752,131667,B Kumar,AD Russell,0.0,1.0,0.1,2.0,0.0,3.0,20.0,10.0,0.0
15753,131683,SS Iyer,R Vinay Kumar,4.0,4.0,0.1,6.0,66.66666666666667,4.0,60.0,40.0,0.14960252637836086
15754,131704,KM Jadhav,Harbhajan Singh,5.0,5.0,1.0,6.0,83.33333333333333,5.0,6.0,5.0,0.02337539474661887
15755,131705,JP Duminy,J Suchith,5.0,5.0,1.0,3.0,166.66666666666666,10.0,3.0,5.0,0.04675078949323774
15756,131707,KM Jadhav,J Suchith,10.0,10.0,0.1,8.0,125.0,7.5,80.0,100.0,0.7012618423985666
15757,131709,Yuvraj Singh,J Suchith,7.0,7.0,0.1,4.0,175.0,10.5,40.0,70.0,0.6872366055505953
15758,131742,AD Mathews,J Suchith,2.0,2.0,0.1,3.0,66.66666666666667,4.0,30.0,20.0,0.07480126318918034
15759,131747,AD Mathews,HH Pandya,7.0,7.0,1.0,4.0,175.0,10.5,4.0,7.0,0.06872366055505952
15760,131771,SS Tiwary,MJ McClenaghan,4.0,5.0,0.1,10.0,40.0,3.0,100.0,50.0,0.11220189478377063
15761,131786,NM Coulter-Nile,R Vinay Kumar,3.0,3.0,0.1,2.0,150.0,9.0,20.0,30.0,0.25245426326348397
15762,131798,HH Pandya,NM Coulter-Nile,0.0,0.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0
15763,131852,AT Rayudu,AD Mathews,13.0,13.0,0.1,8.0,162.5,9.75,80.0,130.0,1.1851325136535777
15764,131937,CH Gayle,Anureet Singh,4.0,6.0,0.1,9.0,44.44444444444444,4.0,90.0,60.0,0.14960252637836086
15765,131938,V Kohli,Anureet Singh,26.0,26.0,1.0,16.0,162.5,9.75,16.0,26.0,0.23702650273071546
15766,131957,V Kohli,GJ Maxwell,7.0,7.0,0.1,4.0,175.0,10.5,40.0,70.0,0.6872366055505953
15767,131963,CH Gayle,AR Patel,56.0,61.0,2.0,26.0,215.3846153846154,14.076923076923077,13.0,30.5,0.3685400697897697
15768,131964,V Kohli,AR Patel,22.0,23.0,0.1,18.0,122.22222222222223,7.666666666666667,180.0,230.0,1.5770599655718875
15769,131989,CH Gayle,Karanveer Singh,18.0,20.0,0.1,7.0,257.14285714285717,17.142857142857142,70.0,200.0,2.885191580154103
15770,131991,AB de Villiers,Karanveer Singh,21.0,21.0,0.1,7.0,300.0,18.0,70.0,210.0,3.5343596856887753
15771,132009,AB de Villiers,Anureet Singh,10.0,11.0,0.1,9.0,111.11111111111111,7.333333333333333,90.0,110.0,0.6856782459008206
15772,132026,SN Khan,Sandeep Sharma,3.0,3.0,0.1,2.0,150.0,9.0,20.0,30.0,0.25245426326348397
15773,132028,SN Khan,AR Patel,4.0,4.0,0.1,4.0,100.0,6.0,40.0,40.0,0.22440378956754126
15774,132034,SN Khan,Anureet Singh,8.0,8.0,1.0,7.0,114.28571428571429,6.857142857142857,7.0,8.0,0.05129229475829511
15775,132041,M Vohra,MA Starc,3.0,6.0,1.0,5.0,60.0,7.2,5.0,6.0,0.020196341061078593
15776,132053,M Vijay,HV Patel,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
15777,132059,GJ Maxwell,S Aravind,4.0,4.0,1.0,5.0,80.0,4.8,5.0,4.0,0.017952303165403305
15778,132060,DA Miller,S Aravind,7.0,9.0,1.0,11.0,63.63636363636363,4.909090909090909,11.0,9.0,0.03213054259717063
15779,132075,GJ Bailey,S Aravind,1.0,1.0,1.0,2.0,50.0,3.0,2.0,1.0,0.0028050473695941935
15780,132084,MG Johnson,S Aravind,1.0,1.0,0.1,2.0,50.0,3.0,20.0,10.0,0.0280504736959426
15781,132086,AR Patel,S Aravind,8.0,8.0,0.1,3.0,266.6666666666667,16.0,30.0,80.0,1.1968202110268868
15782,132092,Anureet Singh,MA Starc,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
15783,132094,Karanveer Singh,MA Starc,3.0,3.0,1.0,5.0,60.0,3.6,5.0,3.0,0.010098170530539297
15784,132096,AR Patel,HV Patel,13.0,13.0,0.1,8.0,162.5,9.75,80.0,130.0,1.1851325136535777
15785,132098,Karanveer Singh,HV Patel,1.0,1.0,0.1,2.0,50.0,3.0,20.0,10.0,0.0280504736959426
15786,132106,Sandeep Sharma,MA Starc,0.0,0.0,0.1,2.0,0.0,0.0,20.0,0.0,0.0
15787,132114,AR Patel,D Wiese,8.0,8.0,0.1,5.0,160.0,9.6,50.0,80.0,0.7180921266161322
15788,132115,Sandeep Sharma,D Wiese,2.0,2.0,0.1,4.0,50.0,3.0,40.0,20.0,0.056100947391885314
15789,132120,Sandeep Sharma,YS Chahal,5.0,5.0,1.0,3.0,166.66666666666666,10.0,3.0,5.0,0.04675078949323774
15790,132199,EJG Morgan,SR Watson,29.0,29.0,1.0,13.0,223.07692307692307,13.384615384615385,13.0,29.0,0.3629299750505812
15791,132213,RS Bopara,JP Faulkner,10.0,10.0,0.1,7.0,142.85714285714286,8.571428571428571,70.0,100.0,0.8014421055983617
15792,132234,RS Bopara,SR Watson,3.0,3.0,0.1,1.0,300.0,18.0,10.0,30.0,0.5049085265269679
15793,132235,NV Ojha,SR Watson,2.0,2.0,0.1,4.0,50.0,3.0,40.0,20.0,0.056100947391885314
15794,132279,KK Nair,P Kumar,4.0,4.0,0.1,5.0,80.0,4.8,50.0,40.0,0.179523031654033
15795,132297,DJ Hooda,MC Henriques,1.0,1.0,0.1,2.0,50.0,3.0,20.0,10.0,0.0280504736959426
15796,132299,DJ Hooda,RS Bopara,4.0,4.0,0.1,4.0,100.0,6.0,40.0,40.0,0.22440378956754126
15797,132314,DJ Hooda,KV Sharma,2.0,2.0,1.0,3.0,66.66666666666667,4.0,3.0,2.0,0.0074801263189179235
15798,132317,JP Faulkner,I Sharma,14.0,14.0,0.1,4.0,350.0,21.0,40.0,140.0,2.7489464222023816
15799,132338,JP Faulkner,RS Bopara,4.0,4.0,0.1,4.0,100.0,6.0,40.0,40.0,0.22440378956754126
15800,132342,JP Faulkner,MC Henriques,8.0,8.0,0.1,5.0,160.0,9.6,50.0,80.0,0.7180921266161322
15801,132359,CH Morris,P Kumar,23.0,23.0,0.1,8.0,287.5,17.25,80.0,230.0,3.7096751462884177
15802,132377,DR Smith,M de Lange,0.0,5.0,0.1,13.0,0.0,2.3076923076923075,130.0,50.0,0.0
15803,132421,SK Raina,J Suchith,4.0,4.0,1.0,3.0,133.33333333333334,8.0,3.0,4.0,0.029920505275672138
15804,132432,F du Plessis,J Suchith,5.0,5.0,1.0,7.0,71.42857142857143,4.285714285714286,7.0,5.0,0.020036052639959
15805,132433,MS Dhoni,J Suchith,5.0,5.0,0.1,8.0,62.5,3.75,80.0,50.0,0.1753154605996416
15806,132447,F du Plessis,HH Pandya,2.0,2.0,0.1,2.0,100.0,6.0,20.0,20.0,0.11220189478377063
15807,132463,F du Plessis,MJ McClenaghan,30.0,30.0,1.0,17.0,176.47058823529412,10.588235294117647,17.0,30.0,0.29700501560409875
15808,132469,P Negi,M de Lange,18.0,19.0,0.1,9.0,200.0,12.666666666666666,90.0,190.0,2.1318360008916426
15809,132536,PA Patel,P Negi,23.0,23.0,0.1,13.0,176.92307692307693,10.615384615384615,130.0,230.0,2.2828770131005647
15810,132541,LMP Simmons,P Negi,21.0,21.0,0.1,16.0,131.25,7.875,160.0,210.0,1.5462823624888395
15811,132573,AT Rayudu,P Negi,11.0,11.0,0.1,6.0,183.33333333333334,11.0,60.0,110.0,1.131369105736354
15812,132598,HH Pandya,DJ Bravo,5.0,6.0,1.0,9.0,55.55555555555556,4.0,9.0,6.0,0.01870031579729503
15813,132602,HH Pandya,P Negi,18.0,19.0,0.1,5.0,360.0,22.8,50.0,190.0,3.837304801604957
15814,132616,M Vohra,AD Russell,18.0,20.0,1.0,17.0,105.88235294117646,7.0588235294117645,17.0,20.0,0.11880200624163945
15815,132646,M Vohra,GB Hogg,3.0,4.0,0.1,8.0,37.5,3.0,80.0,40.0,0.08415142108782792
15816,132647,WP Saha,GB Hogg,8.0,10.0,0.1,6.0,133.33333333333334,10.0,60.0,100.0,0.7480126318918043
15817,132684,WP Saha,AD Russell,2.0,3.0,0.1,3.0,66.66666666666667,6.0,30.0,30.0,0.11220189478377063
15818,132696,GJ Maxwell,GB Hogg,39.0,40.0,0.1,13.0,300.0,18.46153846153846,130.0,400.0,6.7321136870262395
15819,132714,DA Miller,GB Hogg,4.0,5.0,0.1,6.0,66.66666666666667,5.0,60.0,50.0,0.18700315797295103
15820,132715,Gurkeerat Singh,GB Hogg,2.0,2.0,0.1,4.0,50.0,3.0,40.0,20.0,0.056100947391885314
15821,132727,DA Miller,AD Russell,21.0,21.0,1.0,8.0,262.5,15.75,8.0,21.0,0.30925647249776783
15822,132739,RV Uthappa,BE Hendricks,5.0,5.0,0.1,3.0,166.66666666666666,10.0,30.0,50.0,0.46750789493237765
15823,132741,G Gambhir,BE Hendricks,5.0,5.0,0.1,3.0,166.66666666666666,10.0,30.0,50.0,0.46750789493237765
15824,132770,MK Pandey,Gurkeerat Singh,2.0,3.0,0.1,5.0,40.0,3.6,50.0,30.0,0.06732113687026231
15825,132771,G Gambhir,Gurkeerat Singh,4.0,4.0,1.0,7.0,57.142857142857146,3.4285714285714284,7.0,4.0,0.012823073689573805
15826,132780,SA Yadav,GJ Maxwell,2.0,2.0,0.1,2.0,100.0,6.0,20.0,20.0,0.11220189478377063
15827,132783,SA Yadav,Gurkeerat Singh,3.0,3.0,1.0,5.0,60.0,3.6,5.0,3.0,0.010098170530539297
15828,132789,YK Pathan,BE Hendricks,6.0,6.0,1.0,8.0,75.0,4.5,8.0,6.0,0.025245426326348297
15829,132793,SA Yadav,BE Hendricks,4.0,4.0,0.1,2.0,200.0,12.0,20.0,40.0,0.4488075791350826
15830,132795,YK Pathan,Gurkeerat Singh,8.0,8.0,0.1,3.0,266.6666666666667,16.0,30.0,80.0,1.1968202110268868
15831,132800,AD Russell,Gurkeerat Singh,0.0,1.0,0.1,2.0,0.0,3.0,20.0,10.0,0.0
15832,132822,AD Russell,BE Hendricks,5.0,5.0,0.1,2.0,250.0,15.0,20.0,50.0,0.7012618423985666
